model,dataset,max_trees,no_trees,depth,alpha,train_loss,test_accuracy,val_acc,nodes,meankfold
cegb,breastcancer,128,7,8,0.25,0.9362637362637364,0.0,0.9298245614035088,21,0.912087912087912
cegb,kr-vs-kp,1024,8,8,0.0625,0.940923317683881,0.0,0.940625,96,0.9409246575342464
ccp,kr-vs-kp,16,16,4,0.015625,0.7774331195213229,0.0,0.940625,64,0.9409246575342464
ccp,kr-vs-kp,64,64,4,0.25,1.3832927686112306,0.0,0.5015625,64,0.5273919092465753
cegb,breastcancer,64,64,2,0.0,0.9934065934065934,0.0,0.9649122807017544,448,0.9494505494505494
cegb,kr-vs-kp,1024,1,8,0.25,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
ccp,kr-vs-kp,4,4,8,0.25,1.3832927686112306,0.0,0.5015625,4,0.5273919092465753
ccp,breastcancer,128,128,1,0.015625,0.4730434654983433,0.0,0.9385964912280702,158,0.9186813186813186
cegb,breastcancer,1024,19,8,0.0625,0.9604395604395604,0.0,0.9473684210526316,89,0.9252747252747252
ccp,kr-vs-kp,256,256,2,0.015625,0.8761713964196247,0.0,0.9078125,298,0.9033657962328766
ccp,kr-vs-kp,64,64,8,0.0625,1.3832927686112306,0.0,0.5015625,64,0.5273919092465753
ccp,breastcancer,64,64,8,0.0625,0.7845254910604575,0.0,0.8859649122807017,76,0.9010989010989012
ccp,kr-vs-kp,512,512,1,0.25,1.3832927686112306,0.0,0.5015625,512,0.5273919092465753
ccp,kr-vs-kp,128,128,8,0.25,1.3832927686112306,0.0,0.5015625,128,0.5273919092465753
ccp,breastcancer,256,256,1,0.0625,0.7845254909976593,0.0,0.8859649122807017,268,0.9010989010989012
ccp,breastcancer,128,128,4,0.0,0.0001586532354675,0.0,0.9736842105263158,3420,0.953846153846154
ccp,kr-vs-kp,512,512,2,0.0625,1.3832927686112306,0.0,0.5015625,512,0.5273919092465753
ccp,breastcancer,128,128,8,0.25,1.328343234153928,0.0,0.6578947368421053,128,0.6197802197802198
ccp,breastcancer,256,256,2,0.015625,0.4718160898338723,0.0,0.9649122807017544,290,0.9208791208791208
ccp,breastcancer,512,512,1,0.25,1.328343234153928,0.0,0.6578947368421053,512,0.6197802197802198
ccp,breastcancer,256,256,8,0.0,1.8239971616517262e-08,0.0,0.9035087719298246,7504,0.9186813186813187
ccp,kr-vs-kp,512,512,4,0.015625,0.7774331191863119,0.0,0.940625,560,0.9409246575342464
ccp,kr-vs-kp,1024,1024,2,0.25,1.3832927686112306,0.0,0.5015625,1024,0.5273919092465753
ccp,kr-vs-kp,256,256,8,0.0,0.0141313561164852,0.0,0.9890625,74780,0.9816108121330724
ccp,kr-vs-kp,1024,1024,1,0.0,0.2090736983435309,0.0,0.9515625,3072,0.9546156433463796
ccp,breastcancer,512,512,2,0.0625,0.7845254909976594,0.0,0.8859649122807017,524,0.9010989010989012
ccp,kr-vs-kp,512,512,8,0.0625,1.3832927686112306,0.0,0.5015625,512,0.5273919092465753
cegb,breastcancer,1,1,1,0.0,0.6197802197802198,0.0,0.6578947368421053,3,0.6197802197802198
ccp,kr-vs-kp,1024,1024,4,0.0625,1.3832927686112306,0.0,0.5015625,1024,0.5273919092465753
ccp,breastcancer,512,512,4,0.015625,0.4718160898338724,0.0,0.9649122807017544,546,0.9208791208791208
ccp,breastcancer,1024,1024,2,0.25,1.328343234153928,0.0,0.6578947368421053,1024,0.6197802197802198
ccp,breastcancer,1024,1024,1,0.0,0.0018776291403552,0.0,0.9473684210526316,3072,0.978021978021978
ccp,breastcancer,512,512,8,0.0625,0.7845254909976594,0.0,0.8859649122807017,524,0.9010989010989012
ccp,kr-vs-kp,1024,1024,8,0.015625,0.7774331191863119,0.0,0.940625,1072,0.9409246575342464
ccp,kr-vs-kp,1024,1024,8,0.25,1.3832927686112306,0.0,0.5015625,1024,0.5273919092465753
ccp,kr-vs-kp,1024,1024,8,0.0625,1.3832927686112306,0.0,0.5015625,1024,0.5273919092465753
ccp,breastcancer,1024,1024,4,0.0625,0.7845254909976594,0.0,0.8859649122807017,1036,0.9010989010989012
ccp,kr-vs-kp,1,1,1,0.0,1.3457189437090546,0.0,0.5015625,3,0.5273919092465753
ccp,breastcancer,1024,1024,8,0.25,1.328343234153928,0.0,0.6578947368421053,1024,0.6197802197802198
ccp,breastcancer,1024,1024,8,0.0625,0.7845254909976594,0.0,0.8859649122807017,1036,0.9010989010989012
ccp,breastcancer,1024,1024,8,0.015625,0.4718160898338724,0.0,0.9649122807017544,1058,0.9208791208791208
ccp,kr-vs-kp,2,2,4,0.125,1.3832927686112306,0.0,0.5015625,2,0.5273919092465753
cegb,breastcancer,4,4,8,0.125,0.945054945054945,0.0,0.9298245614035088,24,0.90989010989011
lgbm_base,breastcancer,128,128,2,0.0,1.0,0.0,0.9736842105263158,890,0.9604395604395604
lgbm_quant,breastcancer,128,128,2,0.0,1.0,0.0,0.9736842105263158,890,0.9604395604395604
cegb,breastcancer,64,13,4,0.125,0.9516483516483516,0.0,0.9298245614035088,51,0.9142857142857144
lgbm_base,breastcancer,2,2,1,0.0,0.6197802197802198,0.0,0.6578947368421053,6,0.6703296703296703
lgbm_quant,breastcancer,2,2,1,0.0,0.6197802197802198,0.0,0.6578947368421053,6,0.6703296703296703
cegb,breastcancer,2,2,8,0.03125,0.6197802197802198,0.0,0.6578947368421053,14,0.6703296703296704
cegb,breastcancer,1,1,8,0.0078125,0.6197802197802198,0.0,0.6578947368421053,9,0.6197802197802198
cegb,breastcancer,1,1,2,0.125,0.6197802197802198,0.0,0.6578947368421053,7,0.6197802197802198
cegb,kr-vs-kp,8,8,2,0.0078125,0.9033646322378716,0.0,0.9078125,44,0.9033657962328766
cegb,breastcancer,64,25,8,0.03125,0.9824175824175824,0.0,0.9736842105263158,167,0.9472527472527472
cegb,breastcancer,2,2,4,0.125,0.8219780219780219,0.0,0.8333333333333334,18,0.6703296703296704
cegb,breastcancer,2,2,2,0.5,0.6197802197802198,0.0,0.6578947368421053,6,0.6703296703296704
cegb,breastcancer,8,2,8,0.5,0.6197802197802198,0.0,0.6578947368421053,6,0.720879120879121
cegb,kr-vs-kp,4,1,4,0.5,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
lgbm_base,breastcancer,256,256,4,0.0,1.0,0.0,0.9649122807017544,3934,0.9692307692307692
lgbm_quant,breastcancer,256,256,4,0.0,1.0,0.0,0.9649122807017544,3934,0.9692307692307692
lgbm_base,breastcancer,512,505,8,0.0,1.0,0.0,0.9736842105263158,6785,0.9648351648351648
lgbm_quant,breastcancer,512,505,8,0.0,1.0,0.0,0.9736842105263158,6785,0.9648351648351648
cegb,kr-vs-kp,2,1,2,0.5,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
cegb,kr-vs-kp,2,2,4,0.125,0.940923317683881,0.0,0.940625,20,0.9409246575342464
cegb,breastcancer,32,13,2,0.125,0.9494505494505494,0.0,0.9385964912280702,45,0.9142857142857144
lgbm_base,breastcancer,16,16,8,0.0,0.978021978021978,0.0,0.9736842105263158,480,0.9428571428571428
cegb,kr-vs-kp,256,51,2,0.0078125,0.940923317683881,0.0,0.940625,313,0.9409246575342464
lgbm_quant,breastcancer,16,16,8,0.0,0.978021978021978,0.0,0.9736842105263158,480,0.9428571428571428
cegb,kr-vs-kp,64,13,8,0.03125,0.9640062597809076,0.0,0.9578125,287,0.9593146098336596
ccp,kr-vs-kp,32,32,1,0.5,1.3832927686112306,0.0,0.5015625,32,0.5273919092465753
cegb,breastcancer,4,2,4,0.5,0.6197802197802198,0.0,0.6578947368421053,6,0.720879120879121
cegb,kr-vs-kp,1,1,8,0.0078125,0.9550078247261344,0.0,0.9625,47,0.9428770181017612
ccp,kr-vs-kp,2,2,8,0.03125,1.1485684134564438,0.0,0.9078125,14,0.9033657962328766
cegb,breastcancer,16,16,2,0.03125,0.9626373626373628,0.0,0.9649122807017544,96,0.9362637362637364
cegb,breastcancer,32,2,1,0.5,0.6197802197802198,0.0,0.6578947368421053,6,0.720879120879121
cegb,kr-vs-kp,32,3,2,0.125,0.9033646322378716,0.0,0.9078125,15,0.9033657962328766
lgbm_base,breastcancer,64,64,1,0.0,0.9846153846153848,0.0,0.9649122807017544,192,0.9472527472527472
lgbm_quant,breastcancer,64,64,1,0.0,0.9846153846153848,0.0,0.9649122807017544,192,0.9472527472527472
cegb,breastcancer,16,16,4,0.0078125,0.978021978021978,0.0,0.9736842105263158,166,0.9252747252747252
cegb,kr-vs-kp,512,5,1,0.125,0.9033646322378716,0.0,0.9078125,15,0.8740115887964773
cegb,breastcancer,16,14,1,0.125,0.9406593406593406,0.0,0.9298245614035088,42,0.9208791208791208
cegb,kr-vs-kp,16,16,2,0.03125,0.9033646322378716,0.0,0.9078125,92,0.9033657962328766
cegb,breastcancer,32,32,8,0.0078125,0.9912087912087912,0.0,0.9824561403508772,380,0.945054945054945
cegb,kr-vs-kp,1,1,2,0.125,0.7844287949921753,0.0,0.75,5,0.7844231592465754
cegb,kr-vs-kp,4,3,8,0.125,0.940923317683881,0.0,0.940625,29,0.9409246575342464
cegb,breastcancer,4,4,1,0.0078125,0.8967032967032967,0.0,0.868421052631579,12,0.8989010989010989
lgbm_base,breastcancer,8,8,4,0.0,0.967032967032967,0.0,0.9649122807017544,130,0.9164835164835164
lgbm_quant,breastcancer,8,8,4,0.0,0.967032967032967,0.0,0.9649122807017544,130,0.9164835164835164
ccp,kr-vs-kp,16,16,1,0.125,1.3832927686112306,0.0,0.5015625,16,0.5273919092465753
cegb,breastcancer,8,8,2,0.0078125,0.9582417582417584,0.0,0.9473684210526316,54,0.923076923076923
cegb,kr-vs-kp,4,4,1,0.0078125,0.9033646322378716,0.0,0.9078125,12,0.8404186032289628
cegb,breastcancer,1024,2,1,0.5,0.6197802197802198,0.0,0.6578947368421053,6,0.720879120879121
ccp,kr-vs-kp,8,8,2,0.0078125,0.9068713347057514,0.0,0.9078125,46,0.9033657962328766
cegb,kr-vs-kp,128,1,4,0.5,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
cegb,breastcancer,32,25,4,0.03125,0.9824175824175824,0.0,0.9736842105263158,167,0.9472527472527472
ccp,kr-vs-kp,16,16,2,0.03125,1.1643630908269325,0.0,0.9078125,28,0.9033657962328766
ccp,kr-vs-kp,2,2,2,0.5,1.3832927686112306,0.0,0.5015625,2,0.5273919092465753
ccp,kr-vs-kp,4,4,4,0.5,1.3832927686112306,0.0,0.5015625,4,0.5273919092465753
ccp,kr-vs-kp,1,1,4,0.03125,1.2539754111657964,0.0,0.9078125,7,0.9033657962328766
cegb,kr-vs-kp,32,26,8,0.0078125,0.979264475743349,0.0,0.975,836,0.9679221196183952
cegb,kr-vs-kp,8,8,1,0.03125,0.9033646322378716,0.0,0.9078125,24,0.9033657962328766
cegb,breastcancer,8,8,1,0.03125,0.9428571428571428,0.0,0.9298245614035088,24,0.912087912087912
cegb,kr-vs-kp,512,25,4,0.0078125,0.940923317683881,0.0,0.940625,293,0.9420988258317023
ccp,kr-vs-kp,4,4,1,0.0078125,1.2578124024851454,0.0,0.9078125,12,0.8744029782289628
cegb,kr-vs-kp,128,128,1,0.0078125,0.937793427230047,0.0,0.940625,384,0.93818646037182
cegb,kr-vs-kp,16,16,4,0.0078125,0.940923317683881,0.0,0.940625,198,0.9409246575342464
cegb,kr-vs-kp,1,1,4,0.03125,0.940923317683881,0.0,0.940625,11,0.9409246575342464
ccp,kr-vs-kp,8,8,8,0.5,1.3832927686112306,0.0,0.5015625,8,0.5273919092465753
cegb,breastcancer,512,26,2,0.03125,0.978021978021978,0.0,0.9736842105263158,138,0.9450549450549448
cegb,kr-vs-kp,8,1,8,0.5,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
cegb,kr-vs-kp,64,3,4,0.125,0.940923317683881,0.0,0.940625,29,0.9409246575342464
cegb,kr-vs-kp,256,48,1,0.03125,0.940923317683881,0.0,0.940625,144,0.929574363992172
cegb,breastcancer,512,36,4,0.0078125,0.9934065934065934,0.0,0.9824561403508772,398,0.9516483516483516
cegb,kr-vs-kp,16,5,1,0.125,0.9033646322378716,0.0,0.9078125,15,0.8740115887964773
cegb,breastcancer,256,43,2,0.0078125,0.989010989010989,0.0,0.9649122807017544,269,0.9450549450549448
cegb,breastcancer,128,2,4,0.5,0.6197802197802198,0.0,0.6578947368421053,6,0.720879120879121
cegb,kr-vs-kp,1,1,1,0.5,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
cegb,breastcancer,1,1,4,0.03125,0.6197802197802198,0.0,0.6578947368421053,9,0.6197802197802198
cegb,kr-vs-kp,512,19,2,0.03125,0.9374021909233176,0.0,0.9375,111,0.937793542074364
cegb,breastcancer,512,14,1,0.125,0.9406593406593406,0.0,0.9298245614035088,42,0.9208791208791208
ccp,kr-vs-kp,1,1,8,0.0078125,1.2338487667402256,0.0,0.940625,9,0.9409246575342464
ccp,kr-vs-kp,128,128,1,0.0078125,0.843412486239037,0.0,0.9078125,192,0.9209783206947162
cegb,kr-vs-kp,1024,3,2,0.125,0.9033646322378716,0.0,0.9078125,15,0.9033657962328766
ccp,kr-vs-kp,1,1,2,0.125,1.3832927686112306,0.0,0.5015625,1,0.5273919092465753
cegb,kr-vs-kp,32,13,4,0.03125,0.940923317683881,0.0,0.940625,133,0.9409246575342464
cegb,breastcancer,1024,13,2,0.125,0.9494505494505494,0.0,0.9385964912280702,45,0.9142857142857144
cegb,breastcancer,128,77,1,0.0078125,0.9868131868131867,0.0,0.9649122807017544,231,0.9516483516483516
ccp,kr-vs-kp,8,8,1,0.03125,1.2307763991639424,0.0,0.9078125,18,0.8740115887964773
cegb,kr-vs-kp,2,2,8,0.03125,0.9628325508607198,0.0,0.959375,52,0.9597059992661447
cegb,kr-vs-kp,128,3,8,0.125,0.940923317683881,0.0,0.940625,29,0.9409246575342464
cegb,kr-vs-kp,512,13,8,0.03125,0.9640062597809076,0.0,0.9578125,287,0.9593146098336596
ccp,kr-vs-kp,32,32,4,0.03125,1.0613147972364363,0.0,0.9078125,50,0.9033657962328766
cegb,kr-vs-kp,1024,1,1,0.5,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
cegb,kr-vs-kp,32,1,1,0.5,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
ccp,kr-vs-kp,64,64,2,0.5,1.3832927686112306,0.0,0.5015625,64,0.5273919092465753
ccp,kr-vs-kp,32,32,2,0.125,1.3832927686112306,0.0,0.5015625,32,0.5273919092465753
cegb,kr-vs-kp,64,1,2,0.5,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
ccp,kr-vs-kp,16,16,4,0.0078125,0.625485583819645,0.0,0.940625,92,0.9409246575342464
cegb,breastcancer,64,2,2,0.5,0.6197802197802198,0.0,0.6578947368421053,6,0.720879120879121
ccp,kr-vs-kp,32,32,8,0.0078125,0.61897288041439,0.0,0.940625,110,0.9409246575342464
cegb,breastcancer,512,25,8,0.03125,0.9824175824175824,0.0,0.9736842105263158,167,0.9472527472527472
ccp,kr-vs-kp,4,4,8,0.125,1.3832927686112306,0.0,0.5015625,4,0.5273919092465753
cegb,kr-vs-kp,256,1,8,0.5,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
cegb,breastcancer,128,13,8,0.125,0.9516483516483516,0.0,0.9298245614035088,51,0.9142857142857144
ccp,kr-vs-kp,128,128,4,0.5,1.3832927686112306,0.0,0.5015625,128,0.5273919092465753
ccp,breastcancer,128,128,1,0.0078125,0.3908102154752979,0.0,0.9385964912280702,168,0.9164835164835164
cegb,kr-vs-kp,1024,13,4,0.03125,0.940923317683881,0.0,0.940625,133,0.9409246575342464
cegb,breastcancer,256,2,8,0.5,0.6197802197802198,0.0,0.6578947368421053,6,0.720879120879121
cegb,breastcancer,256,32,1,0.03125,0.967032967032967,0.0,0.9473684210526316,96,0.9362637362637362
cegb,breastcancer,1024,25,4,0.03125,0.9824175824175824,0.0,0.9736842105263158,167,0.9472527472527472
ccp,kr-vs-kp,256,256,1,0.03125,1.2307761467869267,0.0,0.9078125,266,0.8740115887964773
ccp,kr-vs-kp,64,64,4,0.125,1.3832927686112306,0.0,0.5015625,64,0.5273919092465753
ccp,kr-vs-kp,256,256,2,0.0078125,0.7233615073239817,0.0,0.940625,326,0.9303571428571428
ccp,kr-vs-kp,64,64,8,0.03125,1.061314796882019,0.0,0.9078125,82,0.9033657962328766
ccp,kr-vs-kp,512,512,1,0.125,1.3832927686112306,0.0,0.5015625,512,0.5273919092465753
ccp,breastcancer,64,64,8,0.03125,0.6073846342718238,0.0,0.9210526315789472,84,0.9076923076923076
ccp,breastcancer,256,256,1,0.03125,0.607384634128595,0.0,0.9210526315789472,276,0.912087912087912
ccp,kr-vs-kp,128,128,8,0.125,1.3832927686112306,0.0,0.5015625,128,0.5273919092465753
ccp,kr-vs-kp,512,512,2,0.03125,1.1643630767121416,0.0,0.9078125,524,0.9033657962328766
ccp,breastcancer,128,128,4,0.5,1.328343234153928,0.0,0.6578947368421053,128,0.6197802197802198
ccp,breastcancer,256,256,2,0.0078125,0.3651893528590629,0.0,0.9649122807017544,310,0.923076923076923
ccp,breastcancer,128,128,8,0.125,1.0843977615377869,0.0,0.6578947368421053,132,0.6703296703296704
ccp,breastcancer,512,512,1,0.125,1.084397761537787,0.0,0.6578947368421053,516,0.6703296703296704
ccp,breastcancer,256,256,8,0.5,1.328343234153928,0.0,0.6578947368421053,256,0.6197802197802198
ccp,kr-vs-kp,512,512,4,0.0078125,0.6254855694482508,0.0,0.940625,588,0.9409246575342464
ccp,kr-vs-kp,1024,1024,1,0.5,1.3832927686112306,0.0,0.5015625,1024,0.5273919092465753
ccp,kr-vs-kp,1024,1024,2,0.125,1.3832927686112306,0.0,0.5015625,1024,0.5273919092465753
cegb,breastcancer,1,1,1,0.5,0.6197802197802198,0.0,0.6578947368421053,3,0.6197802197802198
ccp,kr-vs-kp,256,256,8,0.5,1.3832927686112306,0.0,0.5015625,256,0.5273919092465753
ccp,breastcancer,512,512,2,0.03125,0.6073846341285953,0.0,0.9210526315789472,532,0.9076923076923076
ccp,kr-vs-kp,512,512,8,0.03125,1.0613147968816,0.0,0.9078125,530,0.9033657962328766
ccp,kr-vs-kp,1024,1024,4,0.03125,1.0613147968816,0.0,0.9078125,1042,0.9033657962328766
ccp,breastcancer,512,512,4,0.0078125,0.3651893528590632,0.0,0.9649122807017544,566,0.9274725274725274
ccp,breastcancer,1024,1024,1,0.5,1.328343234153928,0.0,0.6578947368421053,1024,0.6197802197802198
ccp,breastcancer,1024,1024,2,0.125,1.084397761537787,0.0,0.6578947368421053,1028,0.6703296703296704
ccp,kr-vs-kp,1,1,1,0.5,1.3832927686112306,0.0,0.5015625,1,0.5273919092465753
ccp,breastcancer,512,512,8,0.03125,0.6073846341285953,0.0,0.9210526315789472,532,0.9076923076923076
ccp,breastcancer,1024,1024,4,0.03125,0.6073846341285953,0.0,0.9210526315789472,1044,0.9076923076923076
lgbm_base,kr-vs-kp,2,2,1,0.0,0.5273865414710485,0.0,0.5015625,6,0.5430474865459882
lgbm_quant,kr-vs-kp,2,2,1,0.0,0.5273865414710485,0.0,0.5015625,6,0.5430474865459882
cegb,breastcancer,2,2,1,0.0,0.6197802197802198,0.0,0.6578947368421053,6,0.6703296703296704
ccp,kr-vs-kp,2,2,4,0.0625,1.3832927686112306,0.0,0.5015625,2,0.5273919092465753
cegb,breastcancer,4,4,8,0.0625,0.9472527472527472,0.0,0.9210526315789472,30,0.9054945054945056
lgbm_base,kr-vs-kp,64,64,1,0.0,0.937793427230047,0.0,0.940625,192,0.93818646037182
cegb,breastcancer,2,2,2,0.25,0.6197802197802198,0.0,0.6578947368421053,6,0.6703296703296704
lgbm_quant,kr-vs-kp,64,64,1,0.0,0.937793427230047,0.0,0.940625,192,0.93818646037182
cegb,breastcancer,2,2,4,0.0625,0.8219780219780219,0.0,0.8333333333333334,18,0.6703296703296704
cegb,breastcancer,1,1,2,0.0625,0.6197802197802198,0.0,0.6578947368421053,7,0.6197802197802198
cegb,breastcancer,2,2,8,0.015625,0.8615384615384616,0.0,0.8245614035087719,22,0.720879120879121
cegb,breastcancer,64,19,4,0.0625,0.9604395604395604,0.0,0.9473684210526316,89,0.9252747252747252
cegb,kr-vs-kp,8,8,4,0.0,0.940923317683881,0.0,0.940625,130,0.9409246575342464
cegb,kr-vs-kp,2,1,2,0.25,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
cegb,breastcancer,8,7,8,0.25,0.9362637362637364,0.0,0.9298245614035088,21,0.912087912087912
cegb,kr-vs-kp,4,1,4,0.25,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
cegb,kr-vs-kp,2,2,4,0.0625,0.940923317683881,0.0,0.940625,20,0.9409246575342464
ccp,kr-vs-kp,2,2,8,0.015625,1.1119173988729891,0.0,0.940625,18,0.9409246575342464
cegb,breastcancer,32,19,2,0.0625,0.9582417582417584,0.0,0.9385964912280702,85,0.9296703296703296
cegb,kr-vs-kp,256,256,4,0.0,0.9913928012519562,0.0,0.9796875,5706,0.9835700525929548
lgbm_base,kr-vs-kp,16,16,8,0.0,0.9714397496087636,0.0,0.9640625,860,0.9644019080234834
lgbm_quant,kr-vs-kp,16,16,8,0.0,0.9714397496087636,0.0,0.9640625,860,0.9644019080234834
lgbm_base,kr-vs-kp,4,4,2,0.0,0.9033646322378716,0.0,0.9078125,26,0.9033657962328768
lgbm_quant,kr-vs-kp,4,4,2,0.0,0.9033646322378716,0.0,0.9078125,26,0.9033657962328768
cegb,breastcancer,64,30,8,0.015625,0.9846153846153848,0.0,0.9736842105263158,266,0.9494505494505494
cegb,kr-vs-kp,64,19,8,0.015625,0.9667449139280124,0.0,0.9625,523,0.9636191291585126
cegb,breastcancer,4,4,4,0.25,0.8967032967032967,0.0,0.868421052631579,12,0.8989010989010989
ccp,kr-vs-kp,32,32,1,0.25,1.3832927686112306,0.0,0.5015625,32,0.5273919092465753
cegb,kr-vs-kp,2,2,1,0.0,0.5273865414710485,0.0,0.5015625,6,0.5430474865459882
cegb,kr-vs-kp,32,10,2,0.0625,0.9033646322378716,0.0,0.9078125,56,0.9033657962328766
cegb,breastcancer,32,7,1,0.25,0.9362637362637364,0.0,0.9298245614035088,21,0.912087912087912
cegb,kr-vs-kp,1,1,2,0.0625,0.7844287949921753,0.0,0.75,5,0.7844231592465754
cegb,kr-vs-kp,4,4,8,0.0625,0.940923317683881,0.0,0.940625,48,0.9409246575342464
cegb,breastcancer,4,4,2,0.0,0.945054945054945,0.0,0.9210526315789472,28,0.8989010989010989
cegb,kr-vs-kp,16,16,2,0.015625,0.9033646322378716,0.0,0.9078125,92,0.9033657962328766
cegb,breastcancer,16,16,8,0.0,0.9802197802197802,0.0,0.9736842105263158,506,0.9318681318681318
cegb,breastcancer,16,16,1,0.0625,0.9428571428571428,0.0,0.9385964912280702,48,0.9208791208791208
cegb,breastcancer,32,30,4,0.015625,0.9846153846153848,0.0,0.9736842105263158,266,0.9472527472527472
cegb,breastcancer,16,16,2,0.015625,0.9714285714285714,0.0,0.9649122807017544,100,0.9384615384615383
cegb,kr-vs-kp,4,4,2,0.0,0.9033646322378716,0.0,0.9078125,22,0.9033657962328766
cegb,kr-vs-kp,512,22,1,0.0625,0.9033646322378716,0.0,0.9078125,66,0.9033657962328766
cegb,breastcancer,8,8,4,0.0,0.9626373626373628,0.0,0.9473684210526316,128,0.9142857142857144
ccp,kr-vs-kp,8,8,8,0.25,1.3832927686112306,0.0,0.5015625,8,0.5273919092465753
cegb,breastcancer,64,64,1,0.0,0.978021978021978,0.0,0.9649122807017544,192,0.9516483516483516
ccp,kr-vs-kp,16,16,2,0.015625,0.8761713979134976,0.0,0.9078125,58,0.9033657962328766
ccp,kr-vs-kp,4,4,4,0.25,1.3832927686112306,0.0,0.5015625,4,0.5273919092465753
ccp,kr-vs-kp,16,16,1,0.0625,1.3832927686112306,0.0,0.5015625,16,0.5273919092465753
ccp,kr-vs-kp,8,8,4,0.0,0.6791477506710047,0.0,0.940625,162,0.9409246575342464
lgbm_base,kr-vs-kp,8,8,4,0.0,0.940923317683881,0.0,0.940625,136,0.9409246575342464
lgbm_quant,kr-vs-kp,8,8,4,0.0,0.940923317683881,0.0,0.940625,136,0.9409246575342464
cegb,kr-vs-kp,128,128,2,0.0,0.9534428794992176,0.0,0.9484375,890,0.9479666095890412
cegb,breastcancer,8,8,1,0.015625,0.9428571428571428,0.0,0.9298245614035088,24,0.912087912087912
cegb,kr-vs-kp,8,8,1,0.015625,0.9033646322378716,0.0,0.9078125,24,0.9033657962328766
cegb,breastcancer,1024,7,1,0.25,0.9362637362637364,0.0,0.9298245614035088,21,0.912087912087912
cegb,breastcancer,1,1,4,0.015625,0.6197802197802198,0.0,0.6578947368421053,9,0.6197802197802198
ccp,kr-vs-kp,1,1,4,0.015625,1.2338487667402256,0.0,0.940625,9,0.9409246575342464
cegb,kr-vs-kp,8,1,8,0.25,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
cegb,kr-vs-kp,1,1,4,0.015625,0.940923317683881,0.0,0.940625,17,0.9409246575342464
cegb,kr-vs-kp,128,1,4,0.25,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
ccp,kr-vs-kp,2,2,2,0.25,1.3832927686112306,0.0,0.5015625,2,0.5273919092465753
cegb,kr-vs-kp,64,64,1,0.0,0.937793427230047,0.0,0.940625,192,0.93818646037182
ccp,kr-vs-kp,4,4,2,0.0,1.0916045263930525,0.0,0.9078125,24,0.9033657962328766
cegb,breastcancer,512,33,2,0.015625,0.9846153846153848,0.0,0.9649122807017544,197,0.945054945054945
cegb,kr-vs-kp,16,16,8,0.0,0.970266040688576,0.0,0.9640625,866,0.9632285041585126
cegb,breastcancer,128,7,4,0.25,0.9362637362637364,0.0,0.9298245614035088,21,0.912087912087912
ccp,kr-vs-kp,2,2,1,0.0,1.3147570830729032,0.0,0.5015625,6,0.5430474865459882
cegb,kr-vs-kp,32,19,4,0.015625,0.940923317683881,0.0,0.940625,213,0.9409246575342464
cegb,kr-vs-kp,16,16,1,0.0625,0.9033646322378716,0.0,0.9078125,48,0.9033657962328766
cegb,kr-vs-kp,64,8,4,0.0625,0.940923317683881,0.0,0.940625,80,0.9409246575342464
cegb,breastcancer,256,256,4,0.0,1.0,0.0,0.9649122807017544,4100,0.9692307692307692
cegb,kr-vs-kp,32,1,1,0.25,0.5273865414710485,0.0,0.5015625,1,0.5273919092465753
cegb,kr-vs-kp,256,88,1,0.015625,0.937793427230047,0.0,0.940625,264,0.9377950709393346
cegb,kr-vs-kp,512,19,8,0.015625,0.9667449139280124,0.0,0.9625,523,0.9636191291585126
ccp,kr-vs-kp,1,1,2,0.0625,1.3832927686112306,0.0,0.5015625,1,0.5273919092465753
cegb,breastcancer,128,128,2,0.0,1.0,0.0,0.9473684210526316,896,0.9560439560439562
ccp,kr-vs-kp,16,16,8,0.0,0.2873560957183516,0.0,0.9828125,1446,0.9796561582681016
